Code,Name,U_Status,U_Address,U_ComCode,U_ComName,WarehouseHO,RegionCode,RegionName,AreaCode,AreaName,Provinces,Xvalue,Yvalue,ShopType
30150,LCI 488 Hoàng Liên,A,"488 Đường Hoàng Liên, P. Kim Tân, TP. Lào Cai, Tỉnh Lào Cai, Việt Nam",090129,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LÀO CAI,11001,00002,Miền Bắc 1,00169,Miền Bắc 1-KV2,Lào Cai,22.475105,103.973149,D
30462,NAN Khối Tân Phong,A,"Khối Tân Phong, Phường Quỳnh Thiện, Thị Xã Hoàng Mai, Tỉnh Nghệ An, Việt Nam",090402,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI NGHỆ AN,11001,00003,Miền Bắc 2,00374,Miền Bắc 2-KV0,Nghệ An,19.250734,105.710663,D
30463,NAN 184 Lê Duẩn - Bến Thủy,A,"184 Lê Duẩn, Phường Bến Thủy, TP. Vinh, Tỉnh Nghệ An, Việt Nam",090402,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI NGHỆ AN,11001,00003,Miền Bắc 2,00173,Miền Bắc 2-KV2,Nghệ An,18.659181,105.695099,C
30521,LDG 05 Phan Chu Trinh,A,"Số 05 Phan Chu Trinh, P. 9, TP. Đà Lạt, Tỉnh Lâm Đồng, Việt Nam",090519,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LÂM ĐỒNG,11000,00005,Miền Trung,00177,Miền Trung-KV3,Lâm Đồng,11.949040,108.463647,C
31270,HCM 337 Lê Văn Quới,A,"337 Lê Văn Quới, Khu phố 5, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00065,Hồ Chí Minh-KV2,Hồ Chí Minh,10.776145,106.608848,B
31315,BNH Mao Trung - Quế Võ,A,"Thôn Mao Trung, Xã Phượng Mao, H. Quế Võ, Tỉnh Bắc Ninh, Việt Nam",090213,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC NINH,11001,00002,Miền Bắc 1,00169,Miền Bắc 1-KV2,Bắc Ninh,21.154293,106.144932,C
31316,HNI 283 Trần Quốc Hoàn - Ngã 3 Phạm Văn Đồng,A,"Số 283 Đường Trần Quốc Hoàn, P.Dịch Vọng Hậu, Q.Cầu Giấy, TP.Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00580,Hà Nội-KV9,Hà Nội,21.041600,105.786091,B
31318,BNH 314 Trần Hưng Đạo,A,"314 Trần Hưng Đạo, P. Đại Phúc, TP. Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",090213,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC NINH,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Bắc Ninh,21.176873,106.073657,C
30974,VLG 037 Cái Vồn - Bình Minh,A,"Số 037, tổ 3, khóm 5, P. Cái Vồn, Thị xã Bình Minh, Tỉnh Vĩnh Long, Việt Nam",090934,CHI NHÁNH VĨNH LONG - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00257,Miền Tây NB 5,Vĩnh Long,10.070378,105.819991,D
30350,TBH 136-138 Tiểu Hoàng,A,"136-138 Tiểu Hoàng, Thị Trấn Tiền Hải, H. Tiền Hải, Tỉnh Thái Bình, Việt Nam",090315,CHI NHÁNH THÁI BÌNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00461,Miền Bắc 2-KV10,Thái Bình,20.403887,106.502237,D
31271,DNI 491 Lê Duẩn,A,"Số 491, Đ. Lê Duẩn, Tổ 32, Khu Cầu Xéo, TT Long Thành, H. Long Thành, Tỉnh Đồng Nai. Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00144,Miền Đông NB 1,Đồng Nai,10.775001,106.955511,B
30976,CMU 149 Nguyễn Tất Thành,A,"Số 149, Đ. Nguyễn Tất Thành, P.8, TP Cà Mau, Tỉnh Cà Mau, Việt Nam",090946,CHI NHÁNH CÀ MAU - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00337,Miền Tây NB 6,Cà Mau,9.167687,105.145489,C
30464,HTH 30-32 Trần Phú,A,"30-32 Trần Phú, P. Bắc Hà, TP. Hà Tĩnh, Tỉnh Hà Tĩnh, Việt Nam",090460,CHI NHÁNH HÀ TĨNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00173,Miền Bắc 2-KV2,Hà Tĩnh,18.340833,105.893696,C
31314,HNI Trường Chinh - Ngã 3 Vương Thừa Vũ,A,"Số 16, ngõ 554 Trường Chinh, P. Khương Thượng, Q. Đống Đa, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00190,Hà Nội-KV5,Hà Nội,21.004566,105.823932,C
30351,NBH 774-776-778-780 Trần Hưng Đạo,A,"774-776-778-780 Trần Hưng Đạo, phường Tân Thành, TP. Ninh Bình, Tỉnh Ninh Bình, Việt Nam",090328,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT NINH BÌNH,11001,00003,Miền Bắc 2,00174,Miền Bắc 2-KV3,Ninh Bình,20.261185,105.969695,D
30465,QBH 85 Hùng Vương - Ba Đồn,A,"85 đường Hùng Vương, P. Ba Đồn, Thị xã Ba Đồn, Tỉnh Quảng Bình, Việt Nam",090437,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH QUẢNG BÌNH,11001,00003,Miền Bắc 2,00172,Miền Bắc 2-KV1,Quảng Bình,17.752809,106.421686,D
30623,KHA 68 Lý Tự Trọng,A,"68 Lý Tự Trọng, Thị Trấn Diên Khánh, Huyện Diên Khánh, Tỉnh Khánh Hòa, Việt Nam",090650,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI KHÁNH HÒA,11000,00005,Miền Trung,00422,Miền Trung-KV9,Khánh Hòa,12.256172,109.097604,D
31272,HCM 6-8 Quốc Lộ 1K - Thủ Đức,A,"6-8 Quốc Lộ 1K, Khu phố 3, P. Linh Xuân, Q. Thủ Đức, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00158,Hồ Chí Minh-KV4,Hồ Chí Minh,10.874469,106.765706,D
31273,BDG 26/9 KP Bình Minh 1 - Dĩ An,A,"26/9- 26/9C KP Bình Minh 1 ,Phường Dĩ An , TX Dĩ An, Tỉnh Bình Dương, Việt Nam",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00179,Miền Đông NB 2,Bình Dương,10.900472,106.765182,D
31274,DNI 1228 Quốc Lộ 1A- Bàu Hàm 2,A,"Số 1228, Quốc Lộ 1A, Tổ 36, Ấp Trần Cao Vân, Xã Bàu Hàm 2, H. Thống Nhất, Tỉnh Đồng Nai, Việt Nam",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00265,Miền Đông NB 5,Đồng Nai,10.942629,107.134427,D
31319,HNI 886 Đường Láng (Cầu 361),A,"Số 886 đường Láng, phường Láng Thượng, quận Đống Đa, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00580,Hà Nội-KV9,Hà Nội,21.020208,105.802045,B
30151,DBN 48 Khối Tân Thủy,A,"Số nhà 48 Khối Tân Thủy, Thị trấn Tuần Giáo, H. Tuần Giáo, Tỉnh Điện Biên, Việt Nam",090144,CHI NHÁNH ĐIỆN BIÊN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Điện Biên,21.588841,103.421286,D
30978,DTP 218 Đường 30/4,A,"218 Đường 30/4, Phường 1, TP. Cao Lãnh,  Tỉnh Đồng Tháp, Việt Nam",090930,CHI NHÁNH ĐỒNG THÁP - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Đồng Tháp,10.460857,105.630490,D
30152,TQG 168 Bình Thuận,A,"164- 166- 168 Bình Thuận, Tổ 30, P. Tân Quang, TP.Tuyên Quang, Tỉnh Tuyên Quang, Việt Nam",090157,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TỈNH TUYÊN QUANG,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Tuyên Quang,21.815645,105.212859,B
30523,DLK Tổ dân phố 3A- Ea Kar,A,"Tổ dân phố 3A, Thị trấn Ea Kar, Huyện, Ea Kar, Tỉnh Đắk Lắk, Việt Nam",090509,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐẮK LẮK,11000,00005,Miền Trung,00626,Miền Trung-KV10,Dak Lak,12.810683,108.449101,D
31276,DNI 26/6 Cách Mạng Tháng 8,A,"Số 26/6, đường cách mạng tháng 8, KP3, Phường Quang Vinh, Thành phố Biên Hòa, Tỉnh Đồng Nai, Việt Nam.",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00179,Miền Đông NB 2,Đồng Nai,10.947226,106.816478,D
30353,QNH 28 Trần Nhân Tông,A,"Số 28 Trần Nhân Tông, P. Thanh Sơn, TP. Uông Bí, Tỉnh Quảng Ninh, Việt Nam",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NINH,11001,00002,Miền Bắc 1,00188,Miền Bắc 1-KV5,Quảng Ninh,21.035596,106.739345,C
31278,HCM D16/41 Đoàn Nguyễn Tuân - Bình Chánh,A,"D16/41 Đoàn Nguyễn Tuân, Ấp 4, Xã Hưng Long, H. Bình Chánh, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00178,Hồ Chí Minh-KV5,Hồ Chí Minh,10.673138,106.582208,D
31320,HNI 52 Nguyễn Chí Thanh,A,"Số 52 Nguyễn Chí Thanh, P. Láng Thượng, Q. Đống Đa, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00190,Hà Nội-KV5,Hà Nội,21.024231,105.810417,B
31279,HCM A23/8 Quốc Lộ 50- Bình Chánh,A,"A23/8 Quốc Lộ 50, Xã Bình Hưng, H. Bình Chánh, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00178,Hồ Chí Minh-KV5,Hồ Chí Minh,10.726903,106.656031,C
30980,LAN 153 Ấp 1 Thạnh Đức,A,"153 Ấp 1, Xã Thạnh Đức, H. Bến Lức, Tỉnh Long An, Việt Nam",090953,CHI NHÁNH LONG AN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.636348,106.468926,D
30153,TNN 216 Hoàng Văn Thụ,A,"216 Hoàng Văn Thụ, P. Hoàng Văn Thụ, TP Thái Nguyên, Tỉnh Thái Nguyên, Việt Nam",090112,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THÁI NGUYÊN,11001,00002,Miền Bắc 1,00192,Miền Bắc 1-KV6,Thái Nguyên,21.588402,105.828170,B
30739,QNI 463 Nguyễn Nghiêm,A,"463 Nguyễn Nghiêm, Thị Trấn Đức Phổ, H. Đức Phổ, Tỉnh Quảng Ngãi, Việt Nam",090745,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NGÃI,11000,00005,Miền Trung,00421,Miền Trung-KV8,Quảng Ngãi,14.809661,108.956800,D
31280,HCM 24/3 Phan Văn Hớn,A,"24/3 Phan Văn Hớn, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00072,Hồ Chí Minh-KV3,Hồ Chí Minh,10.847363,106.590619,C
30982,LAN 191 Đỗ Tường Phong,A,"191 Đỗ Tường Phong, Thị trấn Tầm Vu, Huyện Châu Thành, Tỉnh Long An, Việt Nam",090953,CHI NHÁNH LONG AN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.446300,106.468154,D
30624,KHA 01-03 Lạc Long Quân,A,"Số 01-03 Lạc Long Quân, Thị Trấn Diên Khánh, Huyện Diên Khánh, Tỉnh Khánh Hòa, Việt Nam",090650,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI KHÁNH HÒA,11000,00005,Miền Trung,00182,Miền Trung-KV4,Khánh Hòa,12.257049,109.106461,C
30466,TTH 06 Nguyễn Huệ,A,"Số 06 Nguyễn Huệ, Phường Vĩnh Ninh, Thành Phố Huế, Tỉnh Thừa Thiên Huế, Việt Nam",090408,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THỪA THIÊN HUẾ,11000,00005,Miền Trung,00176,Miền Trung-KV2,Thừa Thiên Huế,16.458266,107.580849,C
31285,HCM E5/18 Thới Hoà - Bình Chánh,A,"E5/18 Thới Hoà, Ấp 5, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP. Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00072,Hồ Chí Minh-KV3,Hồ Chí Minh,10.831286,106.573251,D
31286,HCM 140 Lê Văn Thọ,A,"140 Lê Văn Thọ, Phường 11, Quận Gò Vấp, TP.Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00458,Hồ Chí Minh-KV8,Hồ Chí Minh,10.840929,106.657284,D
31287,HCM 479 Lê Văn Sỹ,A,"479 Lê Văn Sỹ, Phường 2, Quận Tân Bình, TP.Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00043,Hồ Chí Minh-KV1,Hồ Chí Minh,10.798971,106.661838,B
30467,THA 159 Lê Lợi - Thọ Xuân,A,"159 Lê Lợi, Thị Trấn Thọ Xuân, Huyện Thọ Xuân, Tỉnh Thanh Hóa",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00210,Miền Bắc 2-KV5,Thanh Hóa,19.931179,105.520975,C
30625,KHA 411 - 413 Lê Hồng Phong,A,"Số 411 - 413 Lê Hồng Phong, Phường Phước Hòa, Thành phố Nha Trang, Tỉnh Khánh Hòa, Việt Nam",090650,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI KHÁNH HÒA,11000,00005,Miền Trung,00422,Miền Trung-KV9,Khánh Hòa,12.236687,109.181250,D
31288,HCM 516-518-520 Dương Bá Trạc,A,"516-518-520 Dương Bá Trạc, Phường 1, Quận 8, TP.Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00178,Hồ Chí Minh-KV5,Hồ Chí Minh,10.742472,106.688246,C
31289,HCM F1/56K Ấp 6 - Bình Chánh,A,"F1/56K Ấp 6, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.Hồ Chí Minh, Việt Nam ",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00228,Hồ Chí Minh-KV6,Hồ Chí Minh,10.813571,106.577309,D
31323,HNI 10 Nguyễn Xiển - Ngã Tư Nguyễn Trãi - Nguyễn Xiển,A,"Số 10 Đường Nguyễn Xiển, Phường Thanh Xuân Nam, Quận Thanh Xuân, Thành phố Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00577,Hà Nội-KV8,Hà Nội,20.990611,105.802867,B
30995,HUG 02 Quốc Lộ 61 - Cái Tắc,A,"02 Quốc Lộ 61, Ấp Tân Phú, Thị Trấn Cái Tắc, Huyện Châu Thành A, Tỉnh Hậu Giang, Việt Nam",090964,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00257,Miền Tây NB 5,Hậu Giang,9.925584,105.725122,D
31405,HCM 203 Nguyễn Thái Sơn,A,"203 Nguyễn Thái Sơn, Phường 7, Quận Gò Vấp, TP.Hồ Chí Minh, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00065,Hồ Chí Minh-KV2,Hồ Chí Minh,10.824951,106.687272,NULL
30603,KHA-02 Thái Nguyên-Nha Trang,A,"Số 02 Thái Nguyên, Phường Phương Sài, Thành phố Nha Trang, Tỉnh Khánh Hòa, Việt Nam",090650,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI KHÁNH HÒA,11000,00005,Miền Trung,00182,Miền Trung-KV4,Khánh Hòa,12.249457,109.183031,A
30807,HCM 261 Khánh Hội,A,"261 - 263 Khánh Hội, Phường 5, Quận 4, Thành Phố Hồ Chí Minh",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00043,Hồ Chí Minh-KV1,Hồ Chí Minh,10.759698,106.698356,A
30809,HCM 418 Nguyễn Văn Nghi,A,"418 Nguyễn Văn Nghi, phường 7, Quận Gò Vấp, Thành Phố Hồ Chí Minh",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00065,Hồ Chí Minh-KV2,Hồ Chí Minh,10.826414,106.680120,B
30803,HCM 149 Cách Mạng Tháng Tám,A,"149 Cách Mạng Tháng Tám, Phường 5, Quận 3, Thành phố Hồ Chí Minh",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00043,Hồ Chí Minh-KV1,Hồ Chí Minh,10.774263,106.688077,A
30601,BTN 165B Trần Hưng Đạo,A,"165B-167-169 Trần Hưng Đạo, KP2, P.Phú Thuỷ,TP. Phan Thiết, Tỉnh Bình Thuận",090616,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI BÌNH THUẬN,11000,00205,Miền Đông Nam Bộ,00224,Miền Đông NB 4,Bình Thuận,10.936308,108.103751,B
30818,DNI 7 Hùng Vương,A,"7 Hùng Vương, P.Xuân Trung, Thị Xã Long Khánh, Tỉnh Đồng Nai",090817,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI ĐỒNG NAI,11000,00205,Miền Đông Nam Bộ,00452,Miền Đông NB 7,Đồng Nai,10.935845,107.241797,C
30819,BAR 258 Ba Cu,A,"258 đường Ba Cu, Phường 3, Tp. Vũng Tàu, Tỉnh Bà Rịa Vũng Tàu",090818,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI VŨNG TÀU,11000,00205,Miền Đông Nam Bộ,00206,Miền Đông NB 3,Bà Rịa,10.353924,107.0833,B
30204,HNI 45 Thái Hà,A,"45 Phố Thái Hà, Quận Đống Đa, Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00190,Hà Nội-KV5,Hà Nội,21.011406,105.821553,A
30207,HNI 92 Hai Bà Trưng,A,"92 Hai Bà Trưng, Quận Hoàn Kiếm, Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00180,Hà Nội-KV4,Hà Nội,21.027014,105.843704,A
30205,HNI 46 Hồ Tùng Mậu,A,"46 Hồ Tùng Mậu, Quận Cầu Giấy, Thành Phố Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00577,Hà Nội-KV8,Hà Nội,21.036844,105.779020,B
30403,THA 656 Bà Triệu,A,"656 Bà Triệu, Phường Điện Biên, Thành Phố Thanh Hóa, Tỉnh Thanh Hóa",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00210,Miền Bắc 2-KV5,Thanh Hóa,19.81459,105.776093,C
30405,THA 217 Quang Trung,A,"217 Quang Trung, Phường Đông Vệ, Thành Phố Thanh Hóa, Tỉnh Thanh Hóa",090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00173,Miền Bắc 2-KV2,Thanh Hóa,19.790640,105.777091,C
30303,TBH 355 Lý Bôn,A,"355 Lý Bôn, P Đề Thám, TP Thái Bình",090315,CHI NHÁNH THÁI BÌNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00210,Miền Bắc 2-KV5,Thái Bình,20.444045,106.337944,B
30210,BNH 318 Ngô Gia Tự,A,"318-320-322 Phố Ngô Gia Tự, Phường Tiền An, Thành Phố Bắc Ninh, Tỉnh Bắc Ninh",090213,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI BẮC NINH,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Bắc Ninh,21.183874,106.066625,B
30402,NAN 45 Nguyễn Thị Minh Khai,A,"45 Nguyễn Thị Minh Khai, Thành phố Vinh, Tỉnh Nghệ An",090402,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI NGHỆ AN,11001,00003,Miền Bắc 2,00374,Miền Bắc 2-KV0,Nghệ An,18.671708,105.681808,A
30302,QNH 113 Kênh Liêm,A,"113 Kênh Liêm, Phường Cao Thắng, Thành Phố Hạ Long, Tỉnh Quảng Ninh",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI QUẢNG NINH,11001,00002,Miền Bắc 1,00188,Miền Bắc 1-KV5,Quảng Ninh,20.958365,107.091425,B
30501,DLK 37 Lê Thánh Tông,A,"Số 37 Lê Thánh Tông, P Thắng Lợi, TP Buôn Ma Thuột, Tỉnh Đắk Lắk",090509,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI ĐẮK LẮK,11000,00005,Miền Trung,00626,Miền Trung-KV10,Dak Lak,12.683552,108.047190,A
30407,TTH 10 Hùng Vương,A,"10 Hùng Vương, Phường Phú Thuận,TP Huế, Huế",090408,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI THỪA THIÊN HUẾ,11000,00005,Miền Trung,00176,Miền Trung-KV2,Thừa Thiên Huế,16.465887,107.592114,A
30401,NAN 28 Lê Lợi,A,"28 Lê Lợi, Phường Hưng Bình, Thành Phố Vinh, Tỉnh Nghệ An",090402,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI NGHỆ AN,11001,00003,Miền Bắc 2,00374,Miền Bắc 2-KV0,Nghệ An,18.682240,105.674718,C
30202,HNI 3 Đại La,A,"3-5 Đại La, Quận Hai Bà Trưng, Thành Phố Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00577,Hà Nội-KV8,Hà Nội,20.995833,105.849773,B
30201,HNI  325 Phố Huế,A,"325 Phố Huế, Quận Hai Bà Trưng, Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00190,Hà Nội-KV5,Hà Nội,21.009869,105.851491,B
30101,TNN 477 Lương Ngọc Quyến,A,"477, Đường Lương Ngọc Quyến, P Phan Đình Phùng, TP Thái Nguyên, Tỉnh Thái Nguyên",090112,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THÁI NGUYÊN,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Thái Nguyên,21.588796,105.829244,B
30903,TGG 123 Ấp Bắc,A,"123A Ấp Bắc, Phường 5, TP Mỹ Tho, Tỉnh Tiền Giang",090921,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI TIỀN GIANG,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Tiền Giang,10.36575,106.357051,C
30817,DNI 282 Phạm Văn Thuận,A,"282 Phạm Văn Thuận, Thành phố Biên Hoà, Đồng Nai",090817,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI ĐỒNG NAI,11000,00205,Miền Đông Nam Bộ,00179,Miền Đông NB 2,Đồng Nai,10.957282,106.842726,A
